id,url,domain,network,extend,regex1,regex2,regex3,regex4,regex5,virustotal,isaffi
376,https://www.shimotsuke.co.jp/,0,0,1,0,0,0,1,1,0,0
377,https://www.kanaloco.jp/,0,0,0,0,0,0,1,1,0,0
378,https://www.isenp.co.jp/,0,0,0,0,1,0,0,1,0,0
379,http://www.yukanmie.com/,0,0,0,0,0,0,1,1,0,0
380,https://www.kobe-np.co.jp/,0,0,1,0,1,0,0,1,0,0
381,http://www.shikoku-np.co.jp/,0,0,0,0,0,0,1,1,0,0
382,https://www.chugoku-np.co.jp/,0,0,0,0,1,0,0,1,0,0
383,http://www.jads.org/,0,0,0,0,0,0,0,1,0,0
384,http://www.asiakyouikushi.net/,0,0,1,0,0,0,0,0,0,0
385,https://ehongakkai.com/,0,0,0,0,0,0,0,1,1,0
386,http://iasil.jp/,0,0,0,0,0,0,0,1,0,0
387,http://cinex.main.jp/,0,0,0,0,0,0,1,1,0,0
388,http://iminseisaku.org/,0,0,0,0,0,0,0,1,0,0
389,https://tohoku-sociology.org/,0,0,0,0,0,0,1,1,0,0
390,https://www.applstat.gr.jp/,0,0,0,0,0,0,0,1,0,0
391,https://www.jser.gr.jp/,0,0,0,0,0,0,0,1,0,0
392,https://arsc.org/jp/,0,0,0,0,0,0,0,0,0,0
393,https://jsml.jp/,0,0,0,0,0,0,0,1,0,0
394,http://www.australianstudies.jp/,0,0,0,0,0,0,0,1,0,0
395,http://ods-web.neptune.bindcloud.jp/,0,0,0,0,0,0,0,0,0,0
396,https://www.mathsoc.jp/,0,0,0,0,0,0,0,1,0,0
397,https://www.imojp.org/,0,0,0,0,0,0,0,1,0,0
398,https://facy.jp/,0,0,0,1,0,0,0,1,0,0
399,https://megane-joa.or.jp/,0,0,0,0,0,0,0,1,0,0
400,https://www.ohmyglasses.jp/,0,0,0,0,0,0,0,1,0,0
401,https://www.megane-jaos.com/,0,0,0,1,0,0,1,1,0,0
402,https://www.noc.ac.jp/,0,0,0,0,0,0,0,1,0,0
403,https://www.megane10-01.com/,0,0,0,0,0,0,1,1,0,0
404,https://jaoos.com/,0,0,0,0,0,0,0,1,0,0
405,http://hakusan-megane.co.jp/,0,0,0,0,0,0,0,1,0,0
406,https://www.kaneko-optical.co.jp/,0,0,0,0,0,0,0,0,0,0
407,http://www.jsoi.or.jp/,0,0,0,0,0,0,0,0,0,0
408,https://www.japanglasses.jp/,0,0,0,0,0,0,0,1,0,0
409,https://www.megane-joa.net/,0,0,0,0,0,0,0,1,0,0
410,https://www.su-gaku.net/,0,0,0,0,0,0,1,1,0,0
411,https://www.no-trouble.caa.go.jp/,0,0,0,0,0,0,0,1,0,0
412,https://jjy.nict.go.jp/,0,0,0,0,0,0,0,1,0,0
413,https://www.denpa.soumu.go.jp/public/,0,0,0,0,0,0,0,1,0,0
414,https://www.denpa.soumu.go.jp/public2/,0,0,0,0,0,0,0,1,0,0
415,https://www.tele.soumu.go.jp/,0,0,0,0,0,0,0,1,0,0
416,https://www.denpa.soumu.go.jp/public/link-s/index.html,0,0,0,0,0,0,0,1,0,0
417,https://japanupclose.web-japan.org/,0,0,0,0,0,0,0,1,0,0
418,http://chemlink.jp/,0,0,0,0,0,0,0,1,0,0
419,https://ecom-plat.jp/,0,0,0,0,0,0,0,1,0,0
420,https://www.nanofab.jp/,0,0,0,0,0,0,0,0,0,0
421,https://scws2017.org/,0,0,0,0,0,0,0,1,0,0
422,https://researchmap.jp/,0,0,0,0,1,0,0,1,0,0
423,https://japanlinkcenter.org/top/,0,0,0,0,0,0,0,1,0,0
424,https://nankai-bosai.jp/,0,0,0,0,0,0,0,1,0,0
425,https://jspscairo.com/,0,0,0,0,0,0,0,1,0,0
426,https://www.txtbook.jp/,0,0,0,1,0,0,1,1,0,0
427,http://plasmon.jp/,0,0,0,0,0,0,0,1,0,0
428,http://pmdrinsho.jp/,0,0,0,0,0,0,0,1,0,0
429,http://www.jeed.or.jp/,0,0,0,1,1,0,1,1,0,0
430,https://saga.hosp.go.jp/,0,0,0,0,0,0,0,0,0,0
431,https://kochi.hosp.go.jp/,0,0,0,0,0,0,0,0,0,0
432,https://hiroshimanishi.hosp.go.jp/,0,0,0,0,0,0,0,1,0,0
433,https://kikuchi.hosp.go.jp/,0,0,0,0,0,0,0,0,0,0
434,https://kanshin.hosp.go.jp/,0,0,0,0,0,0,0,0,0,0
435,https://yokohama.hosp.go.jp/,0,0,0,0,0,0,0,0,0,0
436,https://yamato-hosp.jp/,0,0,0,0,0,0,1,1,0,0
437,https://fukushima.hosp.go.jp/,0,0,0,0,0,0,0,0,0,0
438,http://esaitama.org/nanbyo/,0,0,0,0,0,0,0,1,0,0
439,https://higashisaga.hosp.go.jp/,0,0,0,0,0,0,0,0,0,0
440,https://miyakonojo.hosp.go.jp/,0,0,0,0,0,0,0,0,0,0
441,https://chiba-east.hosp.go.jp/,0,0,0,0,0,0,0,0,0,0
442,http://nishibeppukango.jp/,0,0,0,0,0,0,0,0,0,0
443,https://kanagawa.hosp.go.jp/,0,0,0,0,0,0,0,0,0,0
444,https://kokura.hosp.go.jp/,0,0,0,0,0,0,0,0,0,0
445,http://kagawasy-hosp.jp/,0,0,0,0,0,0,0,0,0,0
446,https://shikoku-mc.hosp.go.jp/,0,0,0,0,0,0,0,0,0,0
447,https://yamaguchiube.hosp.go.jp/,0,0,0,0,0,0,0,0,0,0
448,http://fishery-terminology.jp/,0,0,0,0,0,0,0,1,0,0
449,http://ariake-yatsushiro.jp/,0,0,0,0,0,0,0,0,0,0
450,http://ncgmlipidsp.jp/,0,0,0,0,0,0,0,1,0,0
451,https://ncgm-regenerative-medicine.org/,0,0,0,0,0,0,0,1,0,0
452,http://sleepmed.jp/,0,0,0,0,0,0,0,1,0,0
453,http://sangiren-ifuku.org/,0,0,0,0,0,0,0,0,0,0
454,https://jcggdb.jp/,0,0,0,0,0,0,0,0,0,0
455,https://www.smart-japan.org/,0,0,0,0,0,0,0,0,0,0
456,http://sekiseisyouko.com/szn/,0,0,0,0,0,0,0,0,0,0
457,https://koutsu-shien-center.mlit.go.jp/,0,0,0,0,0,0,0,0,0,0
458,https://keieiryoku.go.jp/,0,0,0,0,0,0,0,1,0,0
459,https://kkj.go.jp/s/,0,0,0,0,0,0,0,1,0,0
460,https://imi.go.jp/,0,0,0,0,0,0,0,1,0,0
461,https://www.jaffic.go.jp/,0,0,0,0,0,0,0,1,0,0
462,http://shirakami.go.jp/,0,0,0,0,0,0,0,0,0,0
463,https://shokeikan.go.jp/,0,0,0,0,0,0,0,0,0,0
464,https://kunishitei.bunka.go.jp/bsys/index,0,0,0,0,0,0,0,1,0,0
465,http://chiikiglocal.go.jp/,0,0,0,0,0,0,0,0,0,0
466,https://nrib.go.jp/,0,0,0,0,0,0,0,0,1,0
467,https://shizuoka-prison.go.jp/,0,0,0,0,0,0,0,0,0,0
468,https://kasamatsu-prison.go.jp/,0,0,0,0,0,0,0,0,0,0
469,https://kokkyo-info.go.jp/,0,0,0,1,0,0,0,1,0,0
470,https://bousai-system.go.jp/index.jsp,0,0,0,0,0,0,0,1,0,0
471,https://skcao.go.jp/,0,0,0,0,0,0,0,1,0,0
472,https://www.oreilly.co.jp,0,0,0,0,0,0,1,1,0,0
473,http://jiii.or.jp/,0,0,0,0,0,0,0,1,0,0
474,https://www.ndl.go.jp/,0,0,0,0,0,0,0,1,0,0
475,https://www.sotsui.go.jp/,0,0,0,0,0,0,0,0,0,0
476,http://kakioka-jma.go.jp/,0,0,0,0,0,0,0,1,0,0
477,http://www.asuka-park.jp/kitoraguide/,0,0,0,0,0,0,0,1,0,0
478,http://www.cals-ed.go.jp/,0,0,0,0,0,0,1,1,0,0
479,https://epa-info.go.jp/,0,0,0,0,0,0,0,1,0,0
480,https://www.pref.hokkaido.lg.jp/,0,0,0,0,0,0,1,1,0,0
481,http://www.cryptrec.go.jp/,0,0,0,0,0,0,0,1,0,0
482,https://www.geps.go.jp/,0,0,0,0,0,0,1,1,0,0
483,http://www.soumu.go.jp/,0,0,0,0,0,0,0,1,0,0
484,https://www.e-stat.go.jp/,0,0,0,0,0,0,0,1,0,0
485,http://www.stat.go.jp/,0,0,0,0,0,0,0,0,0,0
486,http://www.nstac.go.jp/,0,0,0,0,0,0,0,1,0,0
487,http://www.nict.go.jp/,0,0,0,0,0,0,0,1,0,0
488,https://tagen.go.jp,0,0,0,0,0,0,0,1,0,0
489,http://www.jfm.go.jp/,0,0,0,0,0,0,1,1,0,0
490,http://www.yuchokampo.go.jp/,0,0,0,0,0,0,0,1,0,0
491,https://notice.go.jp/,0,0,0,0,0,0,0,1,0,0
492,https://www.heiwakinen.go.jp/,0,0,0,0,0,0,1,1,0,0
493,https://www.kensatsu.go.jp/top.shtml,0,0,0,0,0,0,0,0,0,0
494,http://kasamatsu-prison.go.jp/,0,0,0,0,0,0,0,0,0,0
495,http://shizuoka-prison.go.jp,0,0,0,0,0,0,0,0,0,0
496,http://www.mine-center.go.jp,0,0,0,0,0,0,0,0,0,0
497,http://www.shimaneasahi-rpc.go.jp,0,0,0,0,0,0,0,1,0,0
498,http://www.moj.go.jp/,0,0,0,0,0,0,0,1,0,0
499,https://www.mofa-irc.go.jp/,0,0,0,0,0,0,0,1,0,0
500,https://www.mofa.go.jp/mofaj/,0,0,0,0,0,0,0,0,0,0
501,http://1000mg.jp/,0,0,0,0,1,0,0,1,0,1
502,http://1917-movie.jp/,0,0,0,0,0,0,0,1,0,1
503,http://1yomeblo.com/,0,0,1,0,1,1,1,1,0,1
504,http://36kirakira.com/,0,0,0,1,1,0,1,1,0,1
505,http://38hana.com/,0,0,0,0,1,0,1,1,0,1
506,http://55kengo.com/,0,0,0,1,1,0,1,1,0,1
507,http://5w1h-jp.com/,0,0,0,1,1,0,0,1,0,1
508,http://758ryu.com/,0,0,0,0,1,0,1,1,0,1
509,http://818-news-blog.com/,0,0,0,0,1,0,1,1,0,1
510,http://a711.work/,0,0,0,0,1,0,0,1,1,1
511,http://aaanews.net/,0,0,0,0,1,0,1,1,0,1
512,http://advansteadily2310.com/,0,0,1,0,0,0,1,1,0,1
513,http://aidoly.net/,0,0,0,0,0,0,1,1,0,1
514,http://aikru.com/,0,0,0,0,0,0,1,1,0,1
515,http://akasann.biz/,0,0,1,0,0,0,0,1,0,1
516,http://albblo.com/,0,0,1,0,1,0,1,1,0,1
517,http://alfalfalfa.com/,0,0,0,0,0,0,1,1,0,1
518,http://alrescha.work/,0,0,0,1,1,0,1,1,1,1
519,http://amaitime.com/,0,0,0,1,1,1,1,1,0,1
520,http://ameblo.jp/direscare/,0,0,0,1,1,1,1,1,0,1
521,http://ameblo.jp/moju0304/,0,0,0,1,1,0,1,1,0,1
522,http://ameblo.jp/unarigoe/,0,0,1,0,1,0,1,1,0,1
523,http://anincline.com/,0,0,0,0,0,0,0,1,0,1
524,http://annneme.net/,0,0,0,0,1,0,1,1,0,1
525,http://announcer-room.net/,0,0,0,1,1,0,1,1,0,1
526,http://anogate.jp/,0,0,0,1,1,0,1,1,0,1
527,http://aoiro5.com/,0,0,0,1,1,0,1,1,0,1
528,http://aokiin.com/,0,0,0,1,1,0,1,1,0,1
529,http://arincoroom.com/,0,0,0,1,1,0,1,1,0,1
530,http://aroundfortylife.net/,0,0,0,1,1,0,1,1,0,1
531,http://around-topics.net/,0,0,0,1,1,1,1,1,0,1
532,http://artroot.jp/,0,0,0,0,0,0,1,1,0,1
533,http://asitanokakehasi.blog.ss-blog.jp/,0,0,0,1,1,0,1,1,0,1
534,http://athlete-information.com/,0,0,0,0,1,0,0,1,0,1
535,http://awareliving.net/,0,0,0,1,1,0,1,1,0,1
536,http://awazu-gh.jp/,0,0,0,0,0,0,0,0,0,1
537,http://az-knowledge.com/,0,0,1,0,1,0,1,1,0,1
538,http://az-news.blog.jp/,0,0,0,0,0,0,1,1,0,1
539,http://azukimama.com/,0,0,1,1,1,0,1,1,0,1
540,http://banbi-eye.com/,0,0,0,0,1,0,1,1,0,1
541,http://b-and-s.info/,0,0,0,1,0,0,1,1,0,1
542,http://barutosuserver.com/,0,0,0,1,0,0,1,1,0,1
543,http://beko-diary417.com/,0,0,1,1,1,0,1,1,0,1
544,http://belle-rencontre.site/,0,0,0,0,1,1,1,1,0,1
545,http://bepo-blog.com/,0,0,0,0,1,1,1,1,0,1
546,http://bert-bert.com/,0,0,1,1,1,1,1,1,0,1
547,http://bibi-star.jp/,0,0,0,0,0,0,1,1,0,1
548,http://bibri.com/,0,0,0,0,1,0,0,1,1,1
549,http://bignews77.com/,0,0,0,0,1,0,1,1,0,1
550,http://bikuchan.com/,0,0,1,0,1,1,1,1,0,1
551,http://bipblog.com/,0,0,0,0,1,0,1,1,0,1
552,http://blog.esuteru.com/,0,0,0,1,1,0,1,1,0,1
553,http://blog.livedoor.jp/ainbekker-news2/,0,0,0,0,0,0,1,1,0,1
554,http://blog.livedoor.jp/amenimomakezu_/,0,0,0,0,1,0,1,1,0,1
555,http://blog.livedoor.jp/christmas1224/,0,0,0,0,0,0,0,1,0,1
556,http://blog.livedoor.jp/dqnplus/,0,0,0,1,1,0,1,1,0,1
557,http://blog.livedoor.jp/goldennews/,0,0,0,0,0,0,1,1,0,1
558,http://blog.livedoor.jp/itsoku/,0,0,0,0,1,0,1,1,0,1
559,http://blog.livedoor.jp/jyoushiki43/,0,0,0,0,0,0,1,1,0,1
560,http://blog.livedoor.jp/karamato/,0,0,0,0,0,0,0,1,0,1
561,http://blog.livedoor.jp/love120331/,0,0,0,0,1,0,1,1,0,1
562,http://blog.livedoor.jp/mahjongch/,0,0,0,0,0,0,1,1,0,1
563,http://blog.livedoor.jp/nandemonyuusu/,0,0,0,0,1,0,1,1,0,1
564,http://blog.livedoor.jp/news23vip/,0,0,0,0,1,0,0,1,0,1
565,http://blog.livedoor.jp/nwknews/,0,0,0,0,1,0,1,1,0,1
566,http://blog.livedoor.jp/pocketcamp/,0,0,0,0,0,0,1,1,0,1
567,http://blog.livedoor.jp/rbkyn844/,0,0,0,0,0,0,1,1,0,1
568,http://blog.livedoor.jp/yorilog/,0,0,0,0,0,0,0,1,0,1
569,http://blog.livedoor.jp/youtube_sokuhou/,0,0,1,0,0,0,0,1,0,1
570,http://blog.livedoor.jp/youtubercom/,0,0,0,0,0,0,0,1,0,1
571,http://bluesea0925.com/,0,0,1,0,1,0,1,1,0,1
572,http://bluestar-journal.com/,0,0,0,0,1,0,0,1,0,1
573,http://bokumato.jp/,0,0,0,0,0,0,0,1,0,1
574,http://boku-tabi.com/,0,0,1,0,1,0,1,1,0,1
575,http://boshi-hawaii.com/,0,0,0,1,1,0,0,1,0,1
576,http://brandnew-s.com/,0,0,0,0,1,0,1,1,0,1
577,http://bunkumo99.com/,0,0,1,0,1,0,1,1,0,1
578,http://burusoku-vip.com/,0,0,0,0,0,0,1,1,0,1
579,http://buzzcreateofficial.com/,0,0,0,0,1,0,1,1,0,1
580,http://buzzneta-topic.com/,0,0,0,0,1,0,1,1,0,1
581,http://buzz-plus.com/,0,0,1,0,1,0,1,1,0,1
582,http://car-buzz.biz/,0,0,0,1,1,0,1,1,0,1
583,http://career-find.jp/,0,0,0,0,1,0,0,1,0,1
584,http://celeby-media.net/,0,0,0,0,0,0,0,1,0,1
585,http://changcoroom.com/,0,0,1,0,1,0,0,1,0,1
586,http://cheetah-sokuho.com/,0,0,0,0,1,0,1,1,0,1
587,http://chekko-8692.com/,0,0,0,0,1,0,1,1,0,1
588,http://chelra-note.com/,0,0,1,1,0,1,1,1,0,1
589,http://chenmamablog.com/,0,0,0,0,1,0,1,1,0,1
590,http://chops.chips.jp/,0,0,0,0,0,0,0,1,0,1
591,http://cinemachi.net/,0,0,0,1,1,0,1,1,0,1
592,http://continue-healthy.com/,0,0,1,1,1,0,1,1,0,1
593,http://cororotan.com/,0,0,1,0,1,1,1,1,0,1
594,http://crx7601.com/,0,0,0,0,1,0,1,1,0,1
595,http://curious-rabble.net/,0,0,0,0,1,1,1,1,0,1
596,http://cyoppaya.com/,0,0,1,0,1,0,1,1,0,1
597,http://daigakuikungo.com/,0,0,0,0,0,0,0,1,0,1
598,http://daigoblog.net/,0,0,0,1,1,0,1,1,0,1
599,http://daiki-global.work/,0,0,1,0,0,0,1,1,0,1
600,http://daily-necessities.net/,0,0,0,0,1,0,1,1,0,1
601,http://dailynews24.jp/,0,0,0,0,1,0,1,1,0,1
602,http://daily-trendy.com/,0,0,0,1,1,1,1,1,1,1
603,http://dannadaisuki.com/,0,0,0,1,1,0,1,1,0,1
604,http://danpei.blog.ss-blog.jp/,0,0,1,0,1,0,1,1,0,1
605,http://daydollarbotch.hatenablog.com/,0,0,0,0,1,0,1,1,0,1
606,http://delaidback.com/,0,0,0,0,1,0,1,1,0,1
607,http://detail-news.com/,0,0,0,0,1,0,1,1,0,1
608,http://dethein.net/,0,0,0,1,0,0,0,1,0,1
609,http://diary.ponkichi01.com/,0,0,0,0,1,0,1,1,0,1
610,http://dibablog.net/,0,0,0,0,0,1,1,1,0,1
611,http://dolomitilive.net/,0,0,0,0,1,1,1,1,0,1
612,http://dorama-netabare.com/,0,0,0,1,1,0,1,1,0,1
613,http://dougalove2.com/,0,0,0,1,1,0,1,1,0,1
614,http://drama-blog.net/,0,0,1,0,0,0,1,1,0,1
615,http://dramaru.net/,0,0,0,1,1,0,1,1,0,1
616,http://dream04090129.biz/,0,0,0,1,1,0,0,1,0,1
617,http://dreamstyle.life/,0,0,1,1,1,0,1,1,0,1
618,http://ebookcrossroads.com/,0,0,0,0,1,0,0,1,0,1
619,http://endia.net/,0,0,0,1,1,0,1,1,0,1
620,http://e-news67.com/,0,0,0,0,0,0,0,1,0,1
621,http://entaentaenta.com/,0,0,0,1,1,0,1,1,0,1
622,http://entamix777.com/,0,0,0,0,0,1,1,1,0,1
623,http://entertainment-days.com/,0,0,0,1,1,0,1,1,0,1
624,http://entertainment-topics.jp/,0,0,0,0,0,0,0,1,0,1
625,http://eraption.com/,0,0,0,0,0,0,0,1,0,1
626,http://erimakee.com/,0,0,0,1,1,0,1,1,0,1
627,http://erumaru.com/,0,0,0,0,1,0,1,1,0,1
628,http://everyday-entertainment77.com/,0,0,0,1,1,0,1,1,0,1
629,http://everydayissunday.livedoor.blog/,0,0,0,0,0,0,1,1,0,1
630,http://everyday-wadai.net/,0,0,0,1,1,0,0,1,0,1
631,http://everythingiscurious.com/,0,0,0,1,1,1,1,1,0,1
632,http://eweekkorea.com/,0,0,0,1,1,0,1,1,0,1
633,http://exawarosu.net/,0,0,0,0,1,0,1,1,0,1
634,http://extra-newspaper.com/,0,0,0,0,1,0,1,1,0,1
635,http://feizeus.com/,0,0,1,1,1,1,1,1,0,1
636,http://fesoku.net/,0,0,0,0,1,0,0,1,0,1
637,http://finalsquall.com/,0,0,0,1,1,0,1,1,0,1
638,http://financel.xyz/,1,0,0,1,1,0,1,1,1,1
639,http://findanimesque.com/,0,0,0,1,1,0,0,1,0,1
640,http://fmax7.com/,0,0,0,0,0,0,0,1,0,1
641,http://forester-fan-blog.com/,0,0,0,0,0,0,1,1,0,1
642,http://free-and-natural.com/,0,0,1,1,1,0,0,1,0,1
643,http://free-humanlife23.com/,0,0,0,0,0,0,0,1,0,1
644,http://free-workstyle.com/,0,0,0,0,1,0,1,1,0,1
645,http://f-shirushi.com/,0,0,0,0,1,0,1,1,0,1
646,http://fukuniko.com/,0,0,0,1,1,0,1,1,0,1
647,http://funwayroad.com/,0,0,0,1,1,0,1,1,0,1
648,http://furamu4568.com/,0,0,0,0,1,1,1,1,0,1
649,http://futaba05.com/,0,0,0,1,1,0,1,1,0,1
650,http://futamato.blog.jp/,0,0,0,0,1,0,1,1,0,1
651,http://future-sparkling.com/,0,0,0,0,1,1,1,1,0,1
652,http://fuwafuwam.com/,0,0,1,0,1,0,1,1,0,1
653,http://ganbarinote.net/,0,0,0,0,1,0,1,1,0,1
654,http://ganbariyasan.com/,0,0,0,1,1,0,1,1,0,1
655,http://geino-taro.com/,0,0,0,1,1,1,1,1,0,1
656,http://geinounewstorenndo.blog.ss-blog.jp/,0,0,0,0,1,0,0,1,0,1
657,http://geinouninzin.net/,0,0,0,0,1,0,1,1,0,1
658,http://geinou-now.net/,0,0,1,0,1,0,1,1,0,1
659,http://geisposoul.com/,0,0,0,0,1,1,1,1,0,1
660,http://genkimorizou.com/,0,0,0,1,1,1,1,1,0,1
661,http://geronhaita.com/,0,0,1,0,0,0,0,1,0,1
662,http://getnews.jp/,0,0,0,1,0,0,0,1,0,1
663,http://gi-o.com/,0,0,1,0,1,0,1,1,0,1
664,http://girlschannel.net/,0,0,0,0,0,0,0,1,0,1
665,http://girlshour.net/,0,0,1,0,1,0,1,1,0,1
666,http://girlynews.net/,0,0,0,0,1,0,1,1,0,1
667,http://golfgimon.info/,0,0,0,0,1,0,1,1,0,1
668,http://goodfeeilng102.com/,0,0,0,1,1,0,1,1,0,1
669,http://goodlerner.com/,0,0,0,0,1,0,1,1,0,1
670,http://gossipanything.com/,0,0,0,0,1,0,1,1,0,1
671,http://gruzovoe-taksi.com/,0,0,0,0,1,0,1,1,0,1
672,http://gurigetfree.com/,0,0,0,1,1,0,1,1,0,1
673,http://hageiwashi.com/,0,0,0,1,1,0,1,1,0,1
674,http://hamame.xyz/,1,0,0,1,1,1,1,1,1,1
675,http://hameets.com/,0,0,0,0,1,0,1,1,0,1
676,http://hamusoku.com/,0,0,0,0,1,0,0,1,0,1
677,http://happy-days777.com/,0,0,0,0,0,0,0,1,0,1
678,http://happy-drops.site/,0,0,1,0,1,0,1,1,0,1
679,http://happy-freeeeee77.com/,0,0,0,0,1,0,1,1,0,1
680,http://happy-mama-design.net/,0,0,0,0,1,0,1,1,0,1
681,http://happy-mariring.com/,0,0,0,1,1,0,1,1,0,1
682,http://happynewstopics.com/,0,0,0,1,1,0,1,1,0,1
683,http://happys365.com/,0,0,0,0,1,0,1,1,0,1
684,http://harikirimaruko.net/,0,0,0,0,1,0,0,1,0,1
685,http://haru-journal.com/,0,0,1,0,1,1,1,1,0,1
686,http://hayarimono.tokyo/,1,0,0,0,0,0,0,1,0,1
687,http://hdydfy.com/,0,0,0,0,1,0,1,1,0,1
688,http://hibikakeru.com/,0,0,0,0,1,0,0,1,0,1
689,http://hibiomo.com/,0,0,0,0,1,0,1,1,0,1
690,http://hideyoshi123.com/,0,0,0,1,1,0,1,1,0,1
691,http://hien-rt.net/,0,0,0,0,1,1,1,1,0,1
692,http://himmel-ellipse.com/,0,0,0,1,1,0,1,1,0,1
693,http://hinamoridake-mote.com/,0,0,0,1,0,0,1,1,0,1
694,http://hinanoto.com/,0,0,0,0,1,0,1,1,0,1
695,http://hinatabokko429.com/,0,0,0,0,0,0,0,1,0,1
696,http://hirokoluminous.com/,0,0,1,1,1,0,1,1,0,1
697,http://hiroshidrp.com/,0,0,0,0,1,1,1,1,0,1
698,http://hirosroom.com/,0,0,0,0,0,0,0,1,0,1
699,http://hitoshitorendo.blog.ss-blog.jp/,0,0,0,0,1,0,1,1,0,1
700,http://hituzinokegari.com/,0,0,1,0,1,0,1,1,0,1
701,http://ho4ta3.com/,0,0,0,0,0,0,0,1,0,1
702,http://homeparty-select.com/,0,0,0,0,1,0,0,1,0,1
703,http://honjitu.net/,0,0,0,0,0,0,1,1,0,1
704,http://honne-channel.com/,0,0,1,0,1,0,1,1,0,1
705,http://honsoku.com/,0,0,0,0,1,0,1,1,0,1
706,http://hosyusokuhou.jp/,0,0,0,0,1,0,1,1,1,1
707,http://hotword-coolword.com/,0,0,1,1,1,0,1,1,0,1
708,http://idolfan.xsrv.jp/,0,0,0,0,1,0,1,1,0,1
709,http://idol-network.com/,0,0,0,0,1,0,1,1,0,1
710,http://iineshinaide.jugem.jp/,0,0,0,1,1,0,1,1,0,1
711,http://ikuji-funtouki.com/,0,0,0,0,1,0,1,1,0,1
712,http://ikumen-smile.com/,0,0,0,0,1,0,1,1,0,1
713,http://ima-coco369.com/,0,0,1,1,1,1,1,1,0,1
714,http://imasugunews.com/,0,0,0,0,0,0,1,1,0,1
715,http://inazumanews2.com/,0,0,0,0,1,0,1,1,0,1
716,http://inbigo.com/,0,0,1,1,1,0,1,1,0,1
717,http://innovation-weekend.jp/,0,0,0,1,0,0,1,1,0,1
718,http://interested-media.com/,0,0,0,0,1,0,1,1,0,1
719,http://intergate.info/,0,0,0,0,1,0,0,1,0,1
720,http://irodori-terrace.com/,0,0,0,1,1,0,1,1,0,1
721,http://irohanihohoho.com/,0,0,1,1,1,1,1,1,0,1
722,http://iro-iro.shiro-eiyoushi.com/,0,0,1,1,1,1,1,1,0,1
723,http://iroirog.info/,0,0,0,1,1,0,1,1,0,1
724,http://iroirosokuhou.com/,0,0,0,0,0,0,1,1,0,1
725,http://iromame-beans.jp/,0,0,0,0,0,0,1,1,0,1
726,http://isao001.com/,0,0,1,0,1,1,1,1,0,1
727,http://isidorus-ex-camera.com/,0,0,0,0,1,0,1,1,0,1
728,http://it-toranoana.com/,0,0,0,0,0,0,1,1,0,1
729,http://jacklog.doorblog.jp/,0,0,0,0,1,0,1,1,0,1
730,http://japan-gyouji.com/,0,0,1,0,1,0,0,1,0,1
731,http://jeep-m.jp/,0,0,0,0,1,0,1,1,0,1
732,http://jijimedia.com/,0,0,0,1,1,1,1,1,0,1
733,http://jiji-trendy.com/,0,0,0,0,1,0,1,1,0,1
734,http://jikokanri22.blog.jp/,0,0,1,0,0,0,1,1,0,1
735,http://jimmys-room.com/,0,0,1,0,1,1,1,1,0,1
736,http://jin115.com/,0,0,0,0,1,0,1,1,0,1
737,http://joseiana.com/,0,0,0,0,0,0,1,1,0,1
738,http://journallimited.com/,0,0,1,0,0,0,0,0,0,1
739,http://junabroadinfo.com/,0,0,0,1,1,0,1,1,0,1
740,http://justnews.jp/,0,0,0,0,1,0,0,1,0,1
741,http://jyouhou-knt.com/,0,0,0,0,1,0,0,1,0,1
742,http://kad28.com/,0,0,1,0,1,0,1,1,0,1
743,http://kaigo-kagami.com/,0,0,0,0,1,1,1,1,0,1
744,http://kajjfawjagr.lfhfdfiehgg.com/,0,0,0,0,1,0,1,1,0,1
745,http://kan8oskar.com/,0,0,1,0,1,0,1,1,0,1
746,http://kanameblog.com/,0,0,0,1,0,0,1,1,0,1
747,http://kanata12.com/,0,0,0,0,1,0,1,1,0,1
748,http://kansuke.doorblog.jp/,0,0,0,0,0,0,1,1,0,1
749,http://kantaiki0219.com/,0,0,0,0,0,0,0,1,0,1
750,http://karikari.xyz/,1,0,0,1,1,1,1,1,1,1
751,http://karukantimes.com/,0,0,0,0,0,0,0,1,0,1
752,http://kban.me/,0,0,0,0,0,0,1,1,0,1
753,http://kenjiroo.com/,0,0,0,1,1,0,1,1,0,1
754,http://kenny-dfd.com/,0,0,0,0,1,0,1,1,0,1
755,http://kerorin1010.com/,0,0,1,1,1,0,1,1,0,1
756,http://kiiroihiyoko.com/,0,0,0,0,1,0,0,1,0,1
757,http://kijitora-chan.com/,0,0,1,0,0,0,0,1,0,1
758,http://kimagure-diary.com/,0,0,0,0,0,0,0,1,0,1
759,http://kimamani-hitori.com/,0,0,0,0,1,1,1,1,0,1
760,http://kima-mato.blog.jp/,0,0,0,0,1,0,1,1,0,1
761,http://kims-001.com/,0,0,0,0,1,0,0,1,0,1
762,http://kind-trend.com/,0,0,0,1,1,1,1,1,0,1
763,http://kingky.site/,0,0,0,1,1,0,1,1,0,1
764,http://kininaru3.com/,0,0,0,0,1,0,1,1,0,1
765,http://kininaru-journal.info/,0,0,0,0,0,0,0,1,0,1
766,http://kininarune.com/,0,0,0,1,1,0,0,1,0,1
767,http://kininarunoki.com/,0,0,1,1,1,0,1,1,0,1
768,http://kinsanblog.com/,0,0,0,0,0,0,0,1,0,1
